invoice_id,booking_id,customer_id,invoice_date,due_date,payment_terms_days,room_revenue_jpy,ancillary_revenue_jpy,invoice_amount_jpy
7302,7302,1123,2025-07-07,2025-08-21,45,15636.0,4530.0,20166.0
7303,7303,1032,2025-07-09,2025-08-08,30,30016.0,4302.0,34318.0
7304,7304,1073,2025-07-08,2025-08-22,45,14366.0,2307.0,16673.0
7305,7305,1015,2025-07-08,2025-08-22,45,38955.0,8170.0,47125.0
7306,7306,1052,2025-07-09,2025-08-23,45,73850.0,11783.0,85633.0
7307,7307,1018,2025-07-09,2025-07-24,15,27636.0,7050.0,34686.0
7308,7308,1014,2025-07-09,2025-08-08,30,42762.0,13703.0,56465.0
7309,7309,1059,2025-07-08,2025-08-07,30,13975.0,3140.0,17115.0
7310,7310,1120,2025-07-09,2025-08-08,30,43898.0,5532.0,49430.0
7311,7311,1119,2025-07-09,2025-08-23,45,28160.0,4329.0,32489.0
7312,7312,1051,2025-07-08,2025-07-23,15,13788.0,4094.0,17882.0
7313,7313,1027,2025-07-11,2025-08-10,30,128740.0,32771.0,161511.0
7314,7314,1046,2025-07-09,2025-08-08,30,69414.0,15739.0,85153.0
7315,7315,1069,2025-07-10,2025-08-09,30,64788.0,13611.0,78399.0
7316,7316,1116,2025-07-08,2025-07-23,15,32353.0,3950.0,36303.0
7317,7317,1106,2025-07-08,2025-08-07,30,14351.0,2525.0,16876.0
7318,7318,1055,2025-07-09,2025-08-23,45,58250.0,20697.0,78947.0
7319,7319,1026,2025-07-08,2025-07-23,15,29286.0,8693.0,37979.0
7320,7320,1037,2025-07-11,2025-08-10,30,56640.0,21202.0,77842.0
7321,7321,1059,2025-07-09,2025-08-08,30,34288.0,9271.0,43559.0
7322,7322,1078,2025-07-09,2025-08-08,30,33844.0,11278.0,45122.0
7323,7323,1120,2025-07-08,2025-08-07,30,33165.0,7614.0,40779.0
7324,7324,1098,2025-07-09,2025-08-08,30,75818.0,22655.0,98473.0
7325,7325,1111,2025-07-10,2025-07-25,15,48171.0,11964.0,60135.0
7326,7326,1085,2025-07-08,2025-08-07,30,13315.0,1760.0,15075.0
7327,7327,1082,2025-07-08,2025-08-22,45,15195.0,3848.0,19043.0
7328,7328,1046,2025-07-08,2025-08-22,45,12741.0,2150.0,14891.0
7329,7329,1054,2025-07-09,2025-08-08,30,45416.0,13674.0,59090.0
7330,7330,1044,2025-07-08,2025-07-23,15,19062.0,5095.0,24157.0
7331,7331,1046,2025-07-08,2025-08-22,45,12076.0,3892.0,15968.0
7332,7332,1017,2025-07-08,2025-08-22,45,12791.0,3314.0,16105.0
7333,7333,1031,2025-07-08,2025-08-07,30,15653.0,3959.0,19612.0
7334,7334,1110,2025-07-09,2025-07-24,15,30738.0,8307.0,39045.0
7335,7335,1008,2025-07-09,2025-08-08,30,39776.0,9510.0,49286.0
7336,7336,1097,2025-07-08,2025-08-07,30,12625.0,4521.0,17146.0
7337,7337,1077,2025-07-08,2025-08-22,45,35588.0,4506.0,40094.0
7338,7338,1066,2025-07-11,2025-08-10,30,60476.0,19541.0,80017.0
7339,7339,1004,2025-07-09,2025-08-08,30,25840.0,3584.0,29424.0
7340,7340,1101,2025-07-08,2025-08-07,30,14015.0,3635.0,17650.0
7341,7341,1072,2025-07-08,2025-08-22,45,14326.0,3532.0,17858.0
7342,7342,1031,2025-07-10,2025-08-24,45,44871.0,12391.0,57262.0
7343,7343,1063,2025-07-08,2025-07-23,15,26332.0,6098.0,32430.0
7344,7344,1009,2025-07-08,2025-08-22,45,15120.0,3289.0,18409.0
7345,7345,1072,2025-07-09,2025-07-24,15,30024.0,4693.0,34717.0
7346,7346,1024,2025-07-08,2025-08-07,30,31763.0,8048.0,39811.0
7347,7347,1028,2025-07-09,2025-08-23,45,62178.0,17349.0,79527.0
7348,7348,1078,2025-07-09,2025-07-24,15,72724.0,15346.0,88070.0
7349,7349,1008,2025-07-09,2025-08-08,30,30278.0,7339.0,37617.0
7350,7350,1107,2025-07-08,2025-08-07,30,30388.0,5442.0,35830.0
7351,7351,1110,2025-07-09,2025-08-08,30,54446.0,18195.0,72641.0
7352,7352,1043,2025-07-12,2025-08-26,45,111785.0,32604.0,144389.0
7353,7353,1114,2025-07-11,2025-08-10,30,81656.0,25800.0,107456.0
7354,7354,1111,2025-07-08,2025-07-23,15,38153.0,13826.0,51979.0
7355,7355,1019,2025-07-08,2025-08-07,30,23386.0,3291.0,26677.0
7356,7356,1090,2025-07-08,2025-08-22,45,31781.0,9714.0,41495.0
7357,7357,1024,2025-07-08,2025-07-23,15,39924.0,14060.0,53984.0
7358,7358,1005,2025-07-11,2025-08-25,45,39837.0,14828.0,54665.0
7359,7359,1093,2025-07-11,2025-08-10,30,90444.0,14833.0,105277.0
7360,7360,1025,2025-07-10,2025-08-09,30,41858.0,6704.0,48562.0
7361,7361,1038,2025-07-12,2025-08-26,45,50584.0,12366.0,62950.0
7362,7362,1076,2025-07-11,2025-08-10,30,38709.0,5000.0,43709.0
7363,7363,1119,2025-07-09,2025-07-24,15,14030.0,3920.0,17950.0
7364,7364,1123,2025-07-10,2025-08-24,45,47754.0,14958.0,62712.0
7365,7365,1021,2025-07-11,2025-08-10,30,51036.0,12064.0,63100.0
7366,7366,1118,2025-07-09,2025-07-24,15,17035.0,6318.0,23353.0
7367,7367,1078,2025-07-11,2025-08-10,30,58098.0,15009.0,73107.0
7368,7368,1076,2025-07-09,2025-08-08,30,29780.0,5469.0,35249.0
7369,7369,1082,2025-07-09,2025-08-23,45,15047.0,3138.0,18185.0
7370,7370,1120,2025-07-09,2025-07-24,15,24397.0,3565.0,27962.0
7371,7371,1071,2025-07-09,2025-08-23,45,16219.0,2359.0,18578.0
7372,7372,1004,2025-07-10,2025-08-09,30,28740.0,7974.0,36714.0
7373,7373,1028,2025-07-09,2025-08-23,45,16084.0,2583.0,18667.0
7374,7374,1098,2025-07-11,2025-07-26,15,40737.0,13381.0,54118.0
7375,7375,1121,2025-07-12,2025-08-11,30,96096.0,15928.0,112024.0
7376,7376,1016,2025-07-09,2025-08-08,30,36085.0,5455.0,41540.0
7377,7377,1097,2025-07-10,2025-07-25,15,30546.0,5724.0,36270.0
7378,7378,1064,2025-07-13,2025-07-28,15,76925.0,14253.0,91178.0
7379,7379,1105,2025-07-11,2025-08-25,45,37881.0,7255.0,45136.0
7380,7380,1101,2025-07-12,2025-08-11,30,86668.0,13993.0,100661.0
7381,7381,1030,2025-07-12,2025-08-11,30,117332.0,30047.0,147379.0
7382,7382,1095,2025-07-10,2025-08-09,30,45942.0,17141.0,63083.0
7383,7383,1002,2025-07-09,2025-07-24,15,16933.0,3488.0,20421.0
7384,7384,1044,2025-07-09,2025-08-08,30,20310.0,4051.0,24361.0
7385,7385,1108,2025-07-12,2025-08-11,30,66252.0,24533.0,90785.0
7386,7386,1035,2025-07-10,2025-08-09,30,39648.0,14679.0,54327.0
7387,7387,1028,2025-07-09,2025-08-08,30,14968.0,5360.0,20328.0
7388,7388,1063,2025-07-10,2025-08-09,30,28090.0,4151.0,32241.0
7389,7389,1003,2025-07-10,2025-08-09,30,29230.0,6042.0,35272.0
7390,7390,1086,2025-07-09,2025-08-23,45,23771.0,6169.0,29940.0
7391,7391,1048,2025-07-09,2025-08-23,45,16867.0,6016.0,22883.0
7392,7392,1051,2025-07-11,2025-07-26,15,47409.0,10261.0,57670.0
7393,7393,1104,2025-07-10,2025-08-09,30,58006.0,9055.0,67061.0
7394,7394,1118,2025-07-10,2025-07-25,15,28172.0,9973.0,38145.0
7395,7395,1085,2025-07-10,2025-07-25,15,47342.0,13192.0,60534.0
7396,7396,1057,2025-07-10,2025-08-09,30,29156.0,4244.0,33400.0
7397,7397,1051,2025-07-09,2025-08-23,45,21211.0,4032.0,25243.0
7398,7398,1001,2025-07-09,2025-08-08,30,13211.0,4865.0,18076.0
7399,7399,1067,2025-07-10,2025-08-09,30,45392.0,10645.0,56037.0
7400,7400,1068,2025-07-09,2025-08-08,30,13664.0,3367.0,17031.0
7401,7401,1082,2025-07-10,2025-08-24,45,32718.0,6576.0,39294.0
7402,7402,1109,2025-07-10,2025-08-09,30,27504.0,6790.0,34294.0
7403,7403,1042,2025-07-11,2025-07-26,15,47763.0,16220.0,63983.0
7404,7404,1106,2025-07-11,2025-08-25,45,42501.0,9299.0,51800.0
7405,7405,1078,2025-07-12,2025-08-26,45,112832.0,19890.0,132722.0
7406,7406,1025,2025-07-10,2025-08-09,30,41592.0,9097.0,50689.0
7407,7407,1033,2025-07-11,2025-08-25,45,104130.0,35242.0,139372.0
7408,7408,1120,2025-07-13,2025-07-28,15,157250.0,19892.0,177142.0
7409,7409,1012,2025-07-10,2025-08-24,45,62128.0,10403.0,72531.0
7410,7410,1071,2025-07-13,2025-08-27,45,99905.0,14831.0,114736.0
7411,7411,1079,2025-07-12,2025-08-26,45,40566.0,5030.0,45596.0
7412,7412,1115,2025-07-10,2025-08-24,45,29334.0,9389.0,38723.0
7413,7413,1084,2025-07-13,2025-08-12,30,111600.0,21957.0,133557.0
7414,7414,1123,2025-07-11,2025-08-10,30,37618.0,9508.0,47126.0
7415,7415,1035,2025-07-12,2025-08-11,30,49071.0,13997.0,63068.0
7416,7416,1090,2025-07-11,2025-08-10,30,31526.0,7140.0,38666.0
7417,7417,1075,2025-07-13,2025-08-27,45,83020.0,27242.0,110262.0
7418,7418,1009,2025-07-10,2025-08-24,45,21358.0,6957.0,28315.0
7419,7419,1078,2025-07-11,2025-08-10,30,80122.0,19701.0,99823.0
7420,7420,1071,2025-07-10,2025-08-09,30,35606.0,12954.0,48560.0
7421,7421,1004,2025-07-10,2025-08-09,30,41624.0,13800.0,55424.0
7422,7422,1047,2025-07-10,2025-08-09,30,17145.0,5311.0,22456.0
7423,7423,1028,2025-07-10,2025-08-09,30,13860.0,3390.0,17250.0
7424,7424,1051,2025-07-10,2025-08-09,30,14306.0,3802.0,18108.0
7425,7425,1071,2025-07-12,2025-08-11,30,64668.0,18597.0,83265.0
7426,7426,1032,2025-07-10,2025-08-09,30,14964.0,3297.0,18261.0
7427,7427,1024,2025-07-11,2025-08-25,45,31428.0,6929.0,38357.0
7428,7428,1122,2025-07-11,2025-08-10,30,49246.0,16543.0,65789.0
7429,7429,1074,2025-07-12,2025-08-11,30,42183.0,14284.0,56467.0
7430,7430,1089,2025-07-10,2025-08-09,30,20288.0,5404.0,25692.0
7431,7431,1049,2025-07-11,2025-08-10,30,29652.0,5097.0,34749.0
7432,7432,1106,2025-07-12,2025-08-11,30,71580.0,10127.0,81707.0
7433,7433,1028,2025-07-13,2025-08-12,30,81164.0,17025.0,98189.0
7434,7434,1015,2025-07-11,2025-07-26,15,74738.0,26002.0,100740.0
7435,7435,1015,2025-07-10,2025-08-09,30,13581.0,4973.0,18554.0
7436,7436,1092,2025-07-14,2025-07-29,15,74535.0,25034.0,99569.0
7437,7437,1116,2025-07-11,2025-08-25,45,48936.0,16440.0,65376.0
7438,7438,1031,2025-07-10,2025-08-24,45,17253.0,3284.0,20537.0
7439,7439,1094,2025-07-12,2025-08-11,30,68982.0,23482.0,92464.0
7440,7440,1015,2025-07-11,2025-07-26,15,27414.0,9516.0,36930.0
7441,7441,1048,2025-07-10,2025-08-24,45,14755.0,2743.0,17498.0
7442,7442,1034,2025-07-13,2025-08-12,30,117492.0,20736.0,138228.0
7443,7443,1092,2025-07-11,2025-08-25,45,42918.0,11488.0,54406.0
7444,7444,1112,2025-07-10,2025-08-09,30,13751.0,1953.0,15704.0
7445,7445,1045,2025-07-10,2025-08-09,30,15935.0,4093.0,20028.0
7446,7446,1096,2025-07-10,2025-08-09,30,22727.0,8071.0,30798.0
7447,7447,1011,2025-07-13,2025-08-12,30,67196.0,16199.0,83395.0
7448,7448,1056,2025-07-11,2025-07-26,15,30356.0,9491.0,39847.0
7449,7449,1122,2025-07-11,2025-08-10,30,51844.0,12178.0,64022.0
7450,7450,1025,2025-07-10,2025-08-09,30,20949.0,3937.0,24886.0
7451,7451,1003,2025-07-13,2025-08-12,30,81804.0,25208.0,107012.0
7452,7452,1011,2025-07-10,2025-08-09,30,15208.0,4352.0,19560.0
7453,7453,1037,2025-07-12,2025-07-27,15,67422.0,22198.0,89620.0
7454,7454,1010,2025-07-10,2025-08-09,30,34230.0,11689.0,45919.0
7455,7455,1042,2025-07-10,2025-07-25,15,21392.0,7539.0,28931.0
7456,7456,1041,2025-07-10,2025-08-09,30,37186.0,10974.0,48160.0
7457,7457,1064,2025-07-10,2025-07-25,15,14034.0,4355.0,18389.0
7458,7458,1007,2025-07-11,2025-08-10,30,44028.0,16646.0,60674.0
7459,7459,1051,2025-07-11,2025-08-25,45,48210.0,15320.0,63530.0
7460,7460,1120,2025-07-10,2025-08-09,30,14809.0,2054.0,16863.0
7461,7461,1021,2025-07-10,2025-08-09,30,23625.0,5801.0,29426.0
7462,7462,1057,2025-07-11,2025-08-10,30,29836.0,4146.0,33982.0
7463,7463,1089,2025-07-12,2025-07-27,15,42912.0,8717.0,51629.0
7464,7464,1014,2025-07-10,2025-08-09,30,21258.0,4025.0,25283.0
7465,7465,1026,2025-07-10,2025-08-09,30,14806.0,3498.0,18304.0
7466,7466,1004,2025-07-12,2025-08-11,30,74332.0,25923.0,100255.0
7467,7467,1009,2025-07-11,2025-08-25,45,14622.0,4520.0,19142.0
7468,7468,1010,2025-07-12,2025-08-11,30,45620.0,12739.0,58359.0
7469,7469,1035,2025-07-12,2025-08-26,45,40114.0,8765.0,48879.0
7470,7470,1072,2025-07-14,2025-08-13,30,72468.0,22702.0,95170.0
7471,7471,1021,2025-07-11,2025-08-10,30,13783.0,1731.0,15514.0
7472,7472,1078,2025-07-13,2025-08-27,45,100056.0,30138.0,130194.0
7473,7473,1011,2025-07-12,2025-08-11,30,31042.0,7665.0,38707.0
7474,7474,1016,2025-07-12,2025-08-11,30,60640.0,22366.0,83006.0
7475,7475,1106,2025-07-13,2025-08-12,30,45429.0,14152.0,59581.0
7476,7476,1054,2025-07-13,2025-07-28,15,86409.0,30168.0,116577.0
7477,7477,1035,2025-07-12,2025-08-26,45,54400.0,13604.0,68004.0
7478,7478,1013,2025-07-13,2025-08-12,30,67701.0,13369.0,81070.0
7479,7479,1116,2025-07-11,2025-08-10,30,15016.0,4647.0,19663.0
7480,7480,1086,2025-07-14,2025-08-28,45,100304.0,15144.0,115448.0
7481,7481,1045,2025-07-11,2025-08-25,45,15465.0,4157.0,19622.0
7482,7482,1018,2025-07-11,2025-08-10,30,31084.0,9824.0,40908.0
7483,7483,1080,2025-07-11,2025-07-26,15,15974.0,5664.0,21638.0
7484,7484,1073,2025-07-12,2025-07-27,15,60942.0,15087.0,76029.0
7485,7485,1065,2025-07-13,2025-08-12,30,68532.0,15933.0,84465.0
7486,7486,1025,2025-07-15,2025-08-14,30,95075.0,11518.0,106593.0
7487,7487,1115,2025-07-13,2025-08-12,30,39582.0,14859.0,54441.0
7488,7488,1079,2025-07-11,2025-07-26,15,21486.0,4693.0,26179.0
7489,7489,1026,2025-07-12,2025-08-11,30,34734.0,9937.0,44671.0
7490,7490,1035,2025-07-13,2025-07-28,15,60021.0,21923.0,81944.0
7491,7491,1030,2025-07-12,2025-08-11,30,31654.0,10456.0,42110.0
7492,7492,1078,2025-07-13,2025-08-12,30,41346.0,5857.0,47203.0
7493,7493,1059,2025-07-13,2025-08-12,30,49152.0,14417.0,63569.0
7494,7494,1111,2025-07-13,2025-08-12,30,44616.0,7725.0,52341.0
7495,7495,1001,2025-07-11,2025-07-26,15,18048.0,3382.0,21430.0
7496,7496,1032,2025-07-12,2025-08-26,45,63358.0,23772.0,87130.0
7497,7497,1113,2025-07-11,2025-08-10,30,15611.0,5469.0,21080.0
7498,7498,1044,2025-07-12,2025-08-11,30,29576.0,5615.0,35191.0
7499,7499,1022,2025-07-14,2025-07-29,15,66660.0,24244.0,90904.0
7500,7500,1059,2025-07-12,2025-08-11,30,78618.0,27342.0,105960.0
7501,7501,1103,2025-07-11,2025-08-10,30,14340.0,3207.0,17547.0
7502,7502,1112,2025-07-13,2025-08-12,30,68076.0,20416.0,88492.0
7503,7503,1060,2025-07-11,2025-08-10,30,14571.0,5090.0,19661.0
7504,7504,1083,2025-07-14,2025-08-13,30,63668.0,16932.0,80600.0
7505,7505,1071,2025-07-13,2025-08-12,30,44382.0,6503.0,50885.0
7506,7506,1065,2025-07-11,2025-08-10,30,21793.0,7934.0,29727.0
7507,7507,1015,2025-07-12,2025-08-11,30,27398.0,9898.0,37296.0
7508,7508,1116,2025-07-14,2025-08-13,30,52884.0,20066.0,72950.0
7509,7509,1077,2025-07-12,2025-08-26,45,29882.0,8872.0,38754.0
7510,7510,1028,2025-07-15,2025-07-30,15,141015.0,42068.0,183083.0
7511,7511,1064,2025-07-12,2025-08-11,30,44048.0,16099.0,60147.0
7512,7512,1008,2025-07-12,2025-07-27,15,26726.0,5493.0,32219.0
7513,7513,1121,2025-07-13,2025-08-27,45,49935.0,11929.0,61864.0
7514,7514,1023,2025-07-13,2025-08-12,30,62922.0,21561.0,84483.0
7515,7515,1123,2025-07-14,2025-08-28,45,138200.0,33032.0,171232.0
7516,7516,1010,2025-07-14,2025-08-28,45,57984.0,7967.0,65951.0
7517,7517,1052,2025-07-12,2025-08-11,30,31104.0,9886.0,40990.0
7518,7518,1106,2025-07-14,2025-08-13,30,105340.0,17522.0,122862.0
7519,7519,1096,2025-07-14,2025-07-29,15,120636.0,14542.0,135178.0
7520,7520,1055,2025-07-13,2025-08-12,30,44118.0,14588.0,58706.0
7521,7521,1093,2025-07-13,2025-08-12,30,48219.0,12944.0,61163.0
7522,7522,1117,2025-07-13,2025-07-28,15,39477.0,5577.0,45054.0
7523,7523,1067,2025-07-12,2025-07-27,15,15491.0,4265.0,19756.0
7524,7524,1005,2025-07-13,2025-08-12,30,51328.0,8414.0,59742.0
7525,7525,1045,2025-07-12,2025-08-11,30,15032.0,4995.0,20027.0
7526,7526,1041,2025-07-12,2025-07-27,15,19764.0,5981.0,25745.0
7527,7527,1033,2025-07-14,2025-08-28,45,44373.0,14350.0,58723.0
7528,7528,1022,2025-07-12,2025-08-26,45,21650.0,5428.0,27078.0
7529,7529,1066,2025-07-14,2025-08-28,45,68037.0,24214.0,92251.0
7530,7530,1023,2025-07-13,2025-08-12,30,47602.0,5896.0,53498.0
7531,7531,1038,2025-07-13,2025-07-28,15,29648.0,4587.0,34235.0
7532,7532,1051,2025-07-12,2025-08-11,30,13204.0,3760.0,16964.0
7533,7533,1113,2025-07-13,2025-08-12,30,43258.0,8069.0,51327.0
7534,7534,1009,2025-07-12,2025-08-11,30,13546.0,4442.0,17988.0
7535,7535,1061,2025-07-12,2025-08-11,30,14841.0,2982.0,17823.0
7536,7536,1109,2025-07-13,2025-08-12,30,30096.0,9661.0,39757.0
7537,7537,1067,2025-07-13,2025-08-12,30,41188.0,9029.0,50217.0
7538,7538,1091,2025-07-14,2025-08-13,30,68745.0,13036.0,81781.0
7539,7539,1028,2025-07-12,2025-08-11,30,27725.0,6975.0,34700.0
7540,7540,1078,2025-07-15,2025-08-14,30,106404.0,13581.0,119985.0
7541,7541,1061,2025-07-13,2025-08-12,30,41650.0,7331.0,48981.0
7542,7542,1107,2025-07-13,2025-08-12,30,46822.0,7050.0,53872.0
7543,7543,1006,2025-07-13,2025-08-12,30,28438.0,6028.0,34466.0
7544,7544,1087,2025-07-12,2025-08-26,45,16391.0,2519.0,18910.0
7545,7545,1008,2025-07-12,2025-08-11,30,22113.0,6003.0,28116.0
7546,7546,1095,2025-07-12,2025-08-11,30,28134.0,8790.0,36924.0
7547,7547,1081,2025-07-12,2025-08-11,30,13693.0,4911.0,18604.0
7548,7548,1080,2025-07-13,2025-08-27,45,57848.0,8404.0,66252.0
7549,7549,1117,2025-07-13,2025-08-12,30,31682.0,10059.0,41741.0
7550,7550,1012,2025-07-14,2025-07-29,15,61950.0,20521.0,82471.0
7551,7551,1040,2025-07-13,2025-08-27,45,30354.0,6726.0,37080.0
7552,7552,1003,2025-07-12,2025-08-11,30,39213.0,6685.0,45898.0
7553,7553,1045,2025-07-12,2025-08-11,30,28968.0,4433.0,33401.0
7554,7554,1052,2025-07-13,2025-08-12,30,58566.0,18134.0,76700.0
7555,7555,1059,2025-07-12,2025-07-27,15,14002.0,4314.0,18316.0
7556,7556,1106,2025-07-15,2025-08-29,45,80364.0,26839.0,107203.0
7557,7557,1042,2025-07-15,2025-08-14,30,66732.0,23929.0,90661.0
7558,7558,1033,2025-07-12,2025-08-11,30,13938.0,5190.0,19128.0
7559,7559,1043,2025-07-14,2025-08-13,30,63579.0,14333.0,77912.0
7560,7560,1105,2025-07-12,2025-08-26,45,12892.0,4741.0,17633.0
7561,7561,1007,2025-07-14,2025-08-13,30,67482.0,20089.0,87571.0
7562,7562,1022,2025-07-13,2025-08-12,30,25274.0,3111.0,28385.0
7563,7563,1036,2025-07-15,2025-08-14,30,114888.0,14032.0,128920.0
7564,7564,1042,2025-07-14,2025-08-13,30,62394.0,9511.0,71905.0
7565,7565,1075,2025-07-12,2025-07-27,15,26121.0,5375.0,31496.0
7566,7566,1008,2025-07-13,2025-07-28,15,59564.0,16441.0,76005.0
7567,7567,1072,2025-07-14,2025-08-13,30,113778.0,20259.0,134037.0
7568,7568,1011,2025-07-12,2025-07-27,15,14862.0,4610.0,19472.0
7569,7569,1041,2025-07-12,2025-08-26,45,29529.0,4680.0,34209.0
7570,7570,1091,2025-07-14,2025-08-28,45,40542.0,12545.0,53087.0
7571,7571,1043,2025-07-14,2025-08-28,45,78027.0,26348.0,104375.0
7572,7572,1017,2025-07-12,2025-07-27,15,15059.0,4671.0,19730.0
7573,7573,1003,2025-07-14,2025-08-28,45,69312.0,16213.0,85525.0
7574,7574,1053,2025-07-12,2025-08-11,30,15256.0,4027.0,19283.0
7575,7575,1067,2025-07-13,2025-08-12,30,27108.0,8804.0,35912.0
7576,7576,1078,2025-07-13,2025-08-12,30,29764.0,7468.0,37232.0
7577,7577,1092,2025-07-12,2025-08-26,45,27748.0,4842.0,32590.0
7578,7578,1114,2025-07-12,2025-07-27,15,29607.0,7875.0,37482.0
7579,7579,1087,2025-07-17,2025-08-16,30,72495.0,21684.0,94179.0
7580,7580,1039,2025-07-14,2025-08-13,30,29128.0,9703.0,38831.0
7581,7581,1007,2025-07-15,2025-08-29,45,48840.0,7169.0,56009.0
7582,7582,1061,2025-07-15,2025-07-30,15,66726.0,10901.0,77627.0
7583,7583,1088,2025-07-14,2025-08-13,30,58400.0,11337.0,69737.0
7584,7584,1093,2025-07-13,2025-08-12,30,26408.0,4508.0,30916.0
7585,7585,1060,2025-07-14,2025-07-29,15,63266.0,17189.0,80455.0
7586,7586,1046,2025-07-16,2025-07-31,15,63836.0,10194.0,74030.0
7587,7587,1027,2025-07-13,2025-08-12,30,14521.0,2150.0,16671.0
7588,7588,1033,2025-07-17,2025-08-16,30,68515.0,23213.0,91728.0
7589,7589,1014,2025-07-15,2025-08-29,45,50736.0,10630.0,61366.0
7590,7590,1031,2025-07-13,2025-08-12,30,27655.0,10174.0,37829.0
7591,7591,1018,2025-07-14,2025-08-13,30,72980.0,23363.0,96343.0
7592,7592,1087,2025-07-13,2025-08-12,30,15434.0,3651.0,19085.0
7593,7593,1067,2025-07-13,2025-07-28,15,20791.0,6753.0,27544.0
7594,7594,1003,2025-07-15,2025-08-29,45,47979.0,9402.0,57381.0
7595,7595,1050,2025-07-15,2025-08-14,30,45045.0,15404.0,60449.0
7596,7596,1039,2025-07-15,2025-07-30,15,50454.0,11548.0,62002.0
7597,7597,1014,2025-07-14,2025-08-28,45,29678.0,10196.0,39874.0
7598,7598,1095,2025-07-16,2025-08-30,45,112724.0,32751.0,145475.0
7599,7599,1113,2025-07-15,2025-07-30,15,109098.0,20067.0,129165.0
7600,7600,1056,2025-07-14,2025-07-29,15,77854.0,20073.0,97927.0
7601,7601,1045,2025-07-15,2025-08-14,30,68550.0,15585.0,84135.0
7602,7602,1065,2025-07-13,2025-08-12,30,15731.0,4130.0,19861.0
7603,7603,1021,2025-07-14,2025-08-13,30,34892.0,10466.0,45358.0
7604,7604,1115,2025-07-13,2025-07-28,15,16365.0,4689.0,21054.0
7605,7605,1076,2025-07-15,2025-08-14,30,44160.0,10392.0,54552.0
7606,7606,1093,2025-07-13,2025-08-27,45,31932.0,6223.0,38155.0
7607,7607,1090,2025-07-14,2025-08-13,30,29000.0,4753.0,33753.0
7608,7608,1039,2025-07-13,2025-08-27,45,20804.0,7487.0,28291.0
7609,7609,1106,2025-07-15,2025-08-14,30,42075.0,8729.0,50804.0
7610,7610,1020,2025-07-13,2025-08-12,30,20592.0,2801.0,23393.0
7611,7611,1049,2025-07-16,2025-08-15,30,124676.0,43446.0,168122.0
7612,7612,1065,2025-07-14,2025-08-13,30,47900.0,12520.0,60420.0
7613,7613,1045,2025-07-15,2025-07-30,15,59010.0,12419.0,71429.0
7614,7614,1096,2025-07-13,2025-08-27,45,18697.0,6797.0,25494.0
7615,7615,1063,2025-07-15,2025-08-29,45,100959.0,28455.0,129414.0
7616,7616,1065,2025-07-14,2025-08-13,30,30896.0,6991.0,37887.0
7617,7617,1086,2025-07-13,2025-08-27,45,21850.0,5622.0,27472.0
7618,7618,1035,2025-07-14,2025-07-29,15,31018.0,7646.0,38664.0
7619,7619,1014,2025-07-14,2025-08-13,30,39642.0,8632.0,48274.0
7620,7620,1017,2025-07-13,2025-08-12,30,14816.0,3970.0,18786.0
7621,7621,1035,2025-07-15,2025-08-14,30,101331.0,34974.0,136305.0
7622,7622,1092,2025-07-13,2025-07-28,15,13883.0,3678.0,17561.0
7623,7623,1112,2025-07-16,2025-08-30,45,94644.0,25245.0,119889.0
7624,7624,1118,2025-07-14,2025-07-29,15,28622.0,7484.0,36106.0
7625,7625,1117,2025-07-14,2025-07-29,15,27110.0,6422.0,33532.0
7626,7626,1015,2025-07-14,2025-08-13,30,54896.0,15614.0,70510.0
7627,7627,1054,2025-07-14,2025-07-29,15,47858.0,7657.0,55515.0
7628,7628,1006,2025-07-14,2025-08-28,45,27950.0,5892.0,33842.0
7629,7629,1050,2025-07-14,2025-08-13,30,41754.0,8498.0,50252.0
7630,7630,1090,2025-07-17,2025-08-01,15,66184.0,17411.0,83595.0
7631,7631,1025,2025-07-17,2025-08-01,15,60544.0,21689.0,82233.0
7632,7632,1010,2025-07-14,2025-07-29,15,15883.0,3859.0,19742.0
7633,7633,1122,2025-07-15,2025-08-14,30,44854.0,16766.0,61620.0
7634,7634,1058,2025-07-16,2025-08-15,30,45318.0,13942.0,59260.0
7635,7635,1075,2025-07-17,2025-08-01,15,152728.0,34013.0,186741.0
7636,7636,1097,2025-07-14,2025-08-13,30,18067.0,4482.0,22549.0
7637,7637,1055,2025-07-15,2025-08-14,30,75432.0,26866.0,102298.0
7638,7638,1081,2025-07-14,2025-08-13,30,28699.0,4161.0,32860.0
7639,7639,1024,2025-07-16,2025-08-15,30,52140.0,11131.0,63271.0
7640,7640,1055,2025-07-16,2025-08-15,30,53769.0,17758.0,71527.0
7641,7641,1076,2025-07-14,2025-08-28,45,15493.0,2360.0,17853.0
7642,7642,1050,2025-07-16,2025-08-30,45,93429.0,11602.0,105031.0
7643,7643,1055,2025-07-14,2025-07-29,15,13582.0,3330.0,16912.0
7644,7644,1108,2025-07-18,2025-09-01,45,71235.0,15319.0,86554.0
7645,7645,1020,2025-07-16,2025-08-15,30,60666.0,20968.0,81634.0
7646,7646,1054,2025-07-14,2025-08-13,30,15651.0,5599.0,21250.0
7647,7647,1094,2025-07-15,2025-08-14,30,27426.0,9208.0,36634.0
7648,7648,1103,2025-07-16,2025-08-30,45,45546.0,16042.0,61588.0
7649,7649,1028,2025-07-16,2025-08-15,30,47499.0,17910.0,65409.0
